agg,int,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,infra,situ,obs,indemne,tue,hospitalisé,blessé,nb_acc
2,3,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,37,1,7,36,81
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0,0,0,1,1
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,6,0,0,6,12
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1,0,1,0,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,0.0,1.0,6.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,30.0,2.0,1.0,9.0,1,0,1,0,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,49.0,0.0,1.0,0.0,1,0,1,1,3
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,6.0,0,0,0,1,1
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,52.0,5.0,0.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,98.0,5.0,1.0,0.0,0,0,1,1,2
2,3,4.0,1.0,1.0,0.0,1.0,1.0,0.0,110.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3,0,6,0,9
2,3,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,1.0,2.0,0.0,60.0,5.0,1.0,0.0,0,0,0,1,1
2,3,4.0,1.0,1.0,0.0,1.0,2.0,0.0,106.0,0.0,1.0,0.0,2,0,1,0,3
2,3,4.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,2,1,5
2,3,4.0,1.0,1.0,0.0,2.0,1.0,0.0,41.0,5.0,0.0,0.0,1,0,1,0,2
2,3,4.0,1.0,1.0,0.0,2.0,1.0,0.0,45.0,0.0,1.0,0.0,2,0,0,1,3
2,3,4.0,1.0,1.0,0.0,2.0,1.0,0.0,49.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,5.0,1.0,0.0,0,0,0,1,1
2,3,4.0,1.0,1.0,1.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4,0,1,3,8
2,3,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0,0,0,1,1
2,3,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,0,0,1,2
2,3,4.0,1.0,1.0,2.0,1.0,1.0,0.0,70.0,0.0,1.0,11.0,0,0,1,2,3
2,3,4.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9,0,4,6,19
2,3,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2,0,0,2,4
2,3,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,2.0,0.0,1.0,1.0,0.0,38.0,0.0,1.0,0.0,2,0,0,2,4
2,3,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3,0,1,1,5
2,3,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,3,4
2,3,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,1.0,0.0,0,0,0,2,2
2,3,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,0,1
2,3,4.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,11.0,0,0,1,0,1
2,3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
2,3,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,4,7
2,3,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0,0,0,2,2
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10,0,4,10,24
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,1
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0,0,1,0,1
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,0,1,1
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2,0,0,2,4
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1,0,2,0,3
2,3,4.0,2.0,0.0,0.0,1.0,1.0,0.0,78.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,3,5
2,3,4.0,2.0,0.0,0.0,2.0,1.0,0.0,58.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,3
2,3,4.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0,0,0,1,1
2,3,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,0,2,5
2,3,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,0,3,6
2,3,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0,0,0,1,1
2,3,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,1.0,0.0,1.0,1.0,0.0,54.0,0.0,1.0,0.0,1,0,0,2,3
2,3,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,1,4
2,3,4.0,2.0,1.0,0.0,2.0,1.0,0.0,50.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14,0,5,9,28
2,3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0,0,0,3,3
2,3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,6,8
2,3,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,0.0,1.0,0.0,44.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,0.0,1.0,0.0,83.0,0.0,1.0,0.0,1,0,2,0,3
2,3,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,0,1,6,15
2,3,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,0,1,2,0,3
2,3,4.0,2.0,2.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0,4,3,15
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,142,0,37,141,320
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0,0,5,6
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0,0,1,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,3,0,3,7,13
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,0,0,0,3,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,1,0,1,4,6
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,0,5,5
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0,0,0,2,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0,1,0,0,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1,0,0,2,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0,0,1,2,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,9.0,1,0,0,2,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,68,1,13,61,143
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,11.0,1,0,1,3,5
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,0.0,0,0,2,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,30.0,0.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,41.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,42.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,45.0,0.0,1.0,0.0,4,0,1,1,6
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,47.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,0.0,4,0,4,0,8
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,50.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,57.0,0.0,1.0,0.0,2,0,2,1,5
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,18,0,5,12,35
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,0.0,1.0,1.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,60.0,5.0,1.0,0.0,4,0,0,4,8
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,68.0,0.0,1.0,0.0,2,0,1,1,4
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,68.0,4.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,69.0,5.0,1.0,0.0,2,0,0,1,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,5,0,1,4,10
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,1.0,14.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,0.0,4.0,6.0,0,0,1,0,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,70.0,5.0,1.0,0.0,2,0,0,3,5
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,71.0,0.0,0.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,71.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,72.0,0.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,73.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,74.0,0.0,1.0,0.0,0,0,1,0,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,75.0,0.0,1.0,0.0,2,0,1,2,5
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,76.0,0.0,1.0,0.0,1,1,0,4,6
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,77.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,0.0,1.0,0.0,1,0,0,0,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,80.0,0.0,1.0,1.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,84.0,5.0,1.0,0.0,1,0,0,0,1
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,84.0,5.0,1.0,12.0,0,0,0,2,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,86.0,0.0,0.0,0.0,2,0,2,0,4
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0,0.0,0,0,0,2,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,90.0,0.0,1.0,0.0,2,0,1,1,4
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,93.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,95.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,97.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,98.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,100.0,5.0,0.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,109.0,0.0,1.0,0.0,2,0,1,0,3
2,3,4.0,2.0,2.0,0.0,1.0,1.0,0.0,120.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,1.0,42.0,37.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,4.0,2.0,2.0,0.0,1.0,2.0,0.0,70.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,1.0,2.0,0.0,88.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,9,0,0,11,20
2,3,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,3,0,1,0,4
2,3,4.0,2.0,2.0,0.0,1.0,3.0,0.0,70.0,0.0,1.0,0.0,1,0,0,2,3
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,2,1,6
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,17,1,4,16,38
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,8.0,0,1,0,0,1
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,6,0,1,4,11
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,11.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,50.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,55.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,0.0,1.0,15.0,0,0,0,1,1
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,60.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,62.0,5.0,1.0,0.0,2,0,0,1,3
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,68.0,0.0,1.0,0.0,0,0,1,1,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,0.0,1.0,0.0,5,0,1,4,10
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,5.0,1.0,0.0,0,0,0,2,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,70.0,5.0,1.0,1.0,2,0,0,0,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,74.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,90.0,5.0,1.0,0.0,0,0,1,1,2
2,3,4.0,2.0,2.0,0.0,2.0,1.0,0.0,100.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,0,0,0,3,3
2,3,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,4,0,0,4,8
2,3,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1,1,0,0,2
2,3,4.0,2.0,2.0,0.0,2.0,2.0,0.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,2.0,2.0,0.0,58.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,2,0,0,2,4
2,3,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,2,4
2,3,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3,0,1,3,7
2,3,4.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,6.0,0,0,0,2,2
2,3,4.0,2.0,2.0,0.0,3.0,1.0,0.0,60.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,3.0,1.0,0.0,62.0,5.0,1.0,0.0,1,0,0,4,5
2,3,4.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,1,2,5
2,3,4.0,2.0,2.0,0.0,4.0,1.0,0.0,40.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0,0,5,10
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,4,0,0,4,8
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,60.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,80.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,1.0,1.0,1.0,0.0,100.0,0.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,0,0,1
2,3,4.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,16.0,0,0,0,1,1
2,3,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,14,0,6,12,32
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,0,0,0,1,1
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,13,0,2,12,27
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,9.0,0,0,0,1,1
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,60.0,0.0,1.0,0.0,3,0,0,3,6
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,67.0,0.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,1.0,0.0,91.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,5.0,1.0,8.0,0,0,1,1,2
2,3,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7,0,0,8,15
2,3,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,2.0,2.0,2.0,1.0,0.0,73.0,5.0,1.0,0.0,2,0,0,1,3
2,3,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,5.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,2,3
2,3,4.0,2.0,2.0,2.0,3.0,1.0,0.0,60.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,2.0,3.0,1.0,0.0,60.0,0.0,1.0,11.0,0,0,0,1,1
2,3,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9,0,4,8,21
2,3,4.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,1,1,4
2,3,4.0,2.0,2.0,3.0,1.0,1.0,0.0,70.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,0,1,3,9
2,3,4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,2,0,0,3,5
2,3,4.0,2.0,3.0,0.0,1.0,1.0,0.0,150.0,0.0,1.0,0.0,3,0,1,0,4
2,3,4.0,2.0,3.0,0.0,1.0,1.0,0.0,153.0,0.0,1.0,0.0,2,0,0,1,3
2,3,4.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,2
2,3,4.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1
2,3,4.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,0,0,3,5
2,3,4.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,1,0,2
2,3,4.0,2.0,3.0,3.0,1.0,1.0,0.0,90.0,0.0,1.0,0.0,1,0,0,2,3
2,3,4.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1,0,0,1,2
